pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number
SL,4/26/2016,84.9,-2.1545,6.0547,Nolan Arenado,571448,543037,home_run,hit_into_play_score,,,,,9,Nolan Arenado homers (8) on a line drive to center field.,R,R,R,COL,PIT,X,null,line_drive,0,1,2016,0.375175,0.175633333,0.336,1.935,null,null,null,0,4,Bot,104.57,21.87,,,465041,,160426_195715,4.067,-123.591,-2.999,5.71,20.74,-32.363,3.25,1.54,433,101.3,24.796,84.677,2388,5.599,447173,543037,465041,595386,543281,501896,474568,516782,457705,570256,54.9018,0.727,1.248,2,1,0,3,6,35,2
SL,4/11/2017,84.5,-2.3827,6.0302,Manuel Margot,622534,622608,home_run,hit_into_play_score,,,,,5,Manuel Margot homers (3) on a fly ball to left center field.  ,R,R,R,COL,SD,X,null,fly_ball,1,2,2017,0.7167,0.251,-0.123,2.7467,null,null,null,0,1,Top,54.15,37.05,,,547172,,170412_004354,3.8392,-122.9368,-1.8358,6.5179,22.0001,-29.5374,3.52,1.63,417,101.3,28.516,84.221,null,5.896,490212,622608,547172,448602,518934,571448,542436,467827,453568,471865,54.6044,0.685,1.279,2,1,0,3,6,1,7
CU,9/20/2016,72,-1.4936,6.4048,Charlie Blackmon,453568,425794,home_run,hit_into_play_score,,,,,5,Charlie Blackmon homers (28) on a fly ball to right field.,R,L,R,COL,STL,X,null,fly_ball,2,1,2016,1.212958333,-0.9438,0.27,2.287,null,null,null,1,5,Bot,248.9,78.67,,,425877,,160920_203601,0.322,-104.797,1.279,10.78,17.006,-41.007,3.42,1.52,390,101.3,43.05,71.335,2639,5.498,449128,425794,425877,571431,543939,425509,576397,461235,545341,572039,55.0026,0.122,0.234,2,1,0,3,3,47,4
SL,8/30/2017,82.4,-2.491,5.9358,James McCann,543510,518452,home_run,hit_into_play_score,,,,,5,James McCann homers (13) on a fly ball to left center field.   Dixon Machado scores.    Nicholas Castellanos scores.  ,R,R,R,COL,DET,X,null,fly_ball,2,2,2017,0.5192,0.4754,0.0635,2.4241,null,553988,592206,2,5,Top,38.29,43.25,,,547172,,170830_204741,4.7558,-119.6852,-2.3377,4.0008,22.0513,-27.5199,3.2872,1.3489,420,101.2,32.769,81.381,1946,5.593,492082,518452,547172,435622,518934,571448,596115,467827,453568,471865,54.9072,0.556,1.07,2,1,0,3,6,38,7
FF,8/4/2016,90.5,-2.2803,5.9776,David Dahl,621311,628317,home_run,hit_into_play_score,,,,,2,David Dahl homers (3) on a fly ball to center field.   Nolan Arenado scores.,R,L,R,COL,LAD,X,null,fly_ball,2,1,2016,-0.558633333,1.2363,-0.184,3.018,null,571448,null,0,4,Bot,102.02,17.63,,,518735,,160804_194915,5.403,-131.634,-3.4,-5.475,24.799,-19.27,3.49,1.57,428,101.2,28.708,91.004,2363,6.198,448479,628317,518735,408236,400284,457759,608369,435062,592626,502210,54.3022,0.685,1.279,2,1,0,3,6,31,4
FT,6/16/2017,94.1,-3.1643,5.6495,Trevor Story,596115,502188,home_run,hit_into_play_score,,,,,5,Trevor Story homers (9) on a fly ball to center field.  ,R,R,R,COL,SF,X,null,fly_ball,0,1,2017,-1.1392,1.1632,0.1014,2.2493,null,null,null,2,6,Bot,169.23,26.88,,,460026,,170617_024057,10.868,-136.4958,-5.654,-16.2912,25.7191,-16.7626,3.513,1.6377,431,101.2,29.377,93.953,2416,6.054,491110,502188,460026,474832,605412,431094,543063,596103,452655,452254,54.4461,0.685,1.279,2,1,0,3,6,50,2
SL,6/6/2017,82.7,-2.4351,6.2176,Lonnie Chisenhall,502082,622608,home_run,hit_into_play_score,,,,,5,Lonnie Chisenhall homers (7) on a fly ball to right field.  ,R,L,R,COL,CLE,X,null,fly_ball,1,0,2017,1.2816,0.506,-0.1569,2.0577,null,null,null,2,5,Top,209.34,47.76,,,547172,,170607_020418,2.7445,-120.3703,-4.0514,11.9591,18.3054,-26.8654,3.2983,1.4303,406,101.2,24.289,82.576,null,5.712,490966,622608,547172,448602,518934,571448,596115,435622,453568,471865,54.7881,0.715,1.178,2,1,0,3,6,36,2
FF,7/24/2016,88.7,-0.9594,6.2292,DJ LeMahieu,518934,592433,home_run,hit_into_play_score,,,,,6,DJ LeMahieu homers (6) on a line drive to right center field.,R,R,R,COL,ATL,X,null,line_drive,2,0,2016,-0.262208333,1.436966667,0.452,2.33,null,null,null,0,4,Bot,201.01,40.52,,,150229,,160724_152841,2.98,-129.101,-6.114,-1.63,22.775,-17.302,3.58,1.65,417,101.2,26.463,90.066,1902,6.592,448330,592433,150229,518692,607054,488818,430947,425796,542255,455976,53.9084,0.726,1.28,2,1,0,3,6,38,3
FS,6/1/2016,84,2.1431,6.16,Jay Bruce,457803,407822,home_run,hit_into_play_score,,,,,14,Jay Bruce homers (11) on a fly ball to right center field.,R,L,L,COL,CIN,X,null,fly_ball,2,2,2016,0.760666667,0.349066667,0.87,2.65,null,null,null,0,8,Top,187.82,34.08,,,572863,,160601_204834,-5.15,-122.17,-2.04,9.87,19.56,-30.49,3.6,1.71,427,101.2,28.045,83.983,1417,5.751,447657,407822,572863,448602,518934,571448,596115,467827,453568,471865,54.7489,0.707,1.299,2,1,0,3,6,59,5
CH,6/27/2016,77.7,-1.0253,6.2469,Carlos Gonzalez,471865,462136,home_run,hit_into_play_score,,,,,7,Carlos Gonzalez homers (17) on a line drive to right center field.    Charlie Blackmon scores.    Cristhian Adames scores.,R,L,R,COL,TOR,X,null,line_drive,2,2,2016,-0.537758333,1.113033333,-0.28,2.017,453568,542436,null,1,6,Bot,209.13,48.15,,,431145,,160627_201622,1.73,-113.195,-3.819,-3.847,18.498,-23.739,3.58,1.66,413,101.1,25.128,76.883,2001,5.305,448015,462136,431145,429665,581527,518626,453064,459431,607680,485567,55.1948,0.727,1.248,2,1,0,3,6,45,5
SL,9/30/2016,71.4,2.8004,6.4779,Nolan Arenado,571448,608718,home_run,hit_into_play_score,,,,,8,Nolan Arenado homers (41) on a fly ball to center field.   DJ LeMahieu scores.,R,R,L,COL,MIL,X,null,fly_ball,2,1,2016,-0.582291667,0.028,0.252,1.982,null,null,518934,1,1,Bot,141.79,15.6,,,455117,,160930_182201,-4.665,-103.869,-0.928,-3.561,16.984,-33.413,3.42,1.58,460,101,26.397,71.518,2241,6.183,449260,608718,455117,474892,571697,542340,606115,460075,541650,570267,54.317,0.726,1.28,2,1,0,3,6,7,4
CU,9/17/2016,76.1,-1.7845,6.3389,Tom Murphy,608596,429719,home_run,hit_into_play_score,,,,,13,Tom Murphy homers (3) on a line drive to left field.   David Dahl scores.,R,R,R,COL,SD,X,null,line_drive,1,1,2016,0.499033333,-0.222833333,-0.594,1.274,null,621311,null,2,1,Bot,22.94,82.51,,,519083,,160917_183407,0.483,-110.788,-2.7,5.659,18.385,-35.794,3.21,1.43,378,101,25.664,75.805,2392,5.726,449086,429719,519083,571976,506560,572114,596143,445055,608671,542455,54.7741,0.726,1.28,2,1,0,3,6,10,3
FF,4/11/2017,96,-1.9146,6.0053,Nolan Arenado,571448,622766,home_run,hit_into_play_score,,,,,6,Nolan Arenado homers (3) on a fly ball to right field.  ,R,R,R,COL,SD,X,null,fly_ball,1,1,2017,-0.9426,1.3639,0.4289,2.2307,null,null,null,0,7,Bot,208.77,69.3,,,595978,,170412_022340,8.1001,-139.2282,-7.2882,-13.5669,26.2961,-13.5976,3.42,1.68,405,101,28.941,94.924,2372,5.493,490212,622766,595978,571976,500208,572114,430947,608671,622534,592669,55.0073,0.685,1.279,2,1,0,3,6,49,3
FF,8/17/2017,92.9,-2.3572,6.1988,Tyler Flowers,452095,656546,home_run,hit_into_play_score,,,,,2,Tyler Flowers homers (10) on a fly ball to right center field.  ,R,R,R,COL,ATL,X,null,fly_ball,3,2,2017,-0.2181,1.5321,0.2353,3.057,null,null,null,0,2,Top,175.37,32.08,,,518960,,170817_193431,7.1162,-135.0723,-5.7112,-3.9313,23.1165,-12.3074,3.468,1.4191,410,100.9,27.997,93.754,2340,6.36,491904,656546,518960,641857,518934,571448,596115,467827,453568,506560,54.1405,0.707,1.299,2,1,0,3,6,10,6
FF,5/5/2017,89.6,-1.3236,6.2349,Mark Reynolds,448602,425844,home_run,hit_into_play_score,,,,,5,Mark Reynolds homers (9) on a fly ball to left center field.  ,R,R,R,COL,ARI,X,null,fly_ball,0,1,2017,0.1962,0.9426,-0.1645,2.8792,null,null,null,2,4,Bot,77.04,33.4,,,425772,,170506_015458,2.44,-130.3749,-4.3168,1.8105,22.5064,-20.9031,3.66,1.73,407,100.9,35.455,89.614,2459,5.9,490529,425844,425772,502671,592273,571875,572008,630111,572041,444482,54.6006,0.46,0.887,2,1,0,3,5,33,2
SL,9/30/2017,90,1.1602,6.5376,Carlos Gonzalez,471865,477132,home_run,hit_into_play_score,,,,,3,Carlos Gonzalez homers (14) on a fly ball to right center field.  ,R,L,L,COL,LAD,X,null,fly_ball,0,1,2017,0.1515,1.4669,0.73,3.1978,null,null,null,0,2,Bot,213.85,40.26,,,605131,,171001_005338,-1.3762,-130.8324,-5.3838,2.0031,25.8789,-14.5676,3.3761,1.4561,426,100.9,23.282,89.781,2602,6.064,492506,477132,605131,641355,400284,457759,608369,434158,621035,624577,54.4363,0.685,1.077,2,1,0,3,6,12,2
SI,4/25/2017,87.8,-2.9725,5.8025,Mark Reynolds,448602,605452,home_run,hit_into_play_score,,,,,8,Mark Reynolds homers (7) on a fly ball to center field.  ,R,R,R,COL,WSH,X,null,fly_ball,0,1,2017,-0.9957,0.7932,-0.1488,2.2829,null,null,null,0,4,Bot,120.53,13.19,,,446308,,170426_030833,8.7801,-127.219,-3.9473,-12.4867,25.7521,-23.0709,3.66,1.73,438,100.9,26.94,87.1,1756,6.046,490404,605452,446308,475582,502517,543685,607208,150029,594809,547180,54.4541,0.724,1.307,2,1,0,3,6,38,2
FF,7/6/2017,96.7,-1.7574,5.8719,Adam Duvall,594807,623184,home_run,hit_into_play_score,,,,,5,Adam Duvall homers (20) on a fly ball to right center field.  ,R,R,R,COL,CIN,X,null,fly_ball,1,0,2017,-0.5777,1.3043,-0.0296,2.6568,null,null,null,0,8,Top,194.85,43.24,,,547172,,170706_212743,5.9298,-140.6892,-6.0852,-8.9007,26.3303,-13.6193,3.3054,1.3872,423,100.9,29.909,97.613,2296,6.422,491382,623184,547172,448602,518934,642162,596115,606132,453568,471865,54.0782,0.654,1.228,2,1,0,3,6,58,2
FF,8/8/2016,91.1,1.6675,6.4843,Adrian Beltre,134181,542881,home_run,hit_into_play_score,,,,,5,Adrian Beltre homers (17) on a fly ball to center field.,R,R,L,COL,TEX,X,null,fly_ball,0,0,2016,0.865041667,1.332333333,0.039,2.324,null,null,null,0,7,Top,98.3,20.18,,,460026,,160808_204337,-6.913,-132.377,-6.657,12.873,24.551,-17.893,3.56,1.61,445,100.9,29.142,91.054,2198,5.901,448540,542881,460026,448602,518934,571448,542436,621311,453568,467827,54.5993,0.685,1.279,2,1,0,3,6,46,1
FF,4/8/2017,92.5,0.9956,6.2076,Gerardo Parra,467827,477132,home_run,hit_into_play_score,,,,,5,Gerardo Parra homers (1) on a fly ball to center field.  ,R,L,L,COL,LAD,X,null,fly_ball,1,1,2017,0.045,1.6104,-0.0502,2.5097,null,null,null,1,6,Bot,115.58,13.98,,,518735,,170409_021412,-2.7566,-134.4318,-7.1406,1.0693,25.4002,-11.3924,3.41,1.6,436,100.8,32.29,92.764,2357,6.225,490169,477132,518735,408236,400284,457759,608369,475100,592808,624577,54.2753,0.589,1.124,2,1,0,3,6,48,3
CU,4/27/2016,73.9,1.2614,6.1323,Trevor Story,596115,477003,home_run,hit_into_play_score,,,,,14,Trevor Story homers (9) on a fly ball to center field.,R,R,L,COL,PIT,X,null,fly_ball,0,2,2016,-0.187058333,-0.129666667,0.134,1.355,null,null,null,0,4,Bot,139.6,13.73,,,465041,,160427_202256,-2.494,-107.68,-1.645,-0.48,18.321,-34.811,3.52,1.59,417,100.8,30.765,72.463,2413,4.904,447188,477003,465041,444379,543281,501896,474568,516782,457705,570256,55.5967,0.626,1.187,2,1,0,3,6,35,3
SL,4/24/2017,86.8,1.8069,6.3889,Charlie Blackmon,453568,544836,home_run,hit_into_play_score,,,,,9,Charlie Blackmon homers (6) on a fly ball to right center field.    Pat Valaika scores.  ,R,L,L,COL,WSH,X,null,fly_ball,0,1,2017,-0.1948,0.6017,0.5016,1.5441,null,642162,null,2,7,Bot,200.43,48.93,,,446653,,170425_025217,-2.7073,-126.2568,-6.6463,-1.62,20.9096,-24.8851,3.49,1.62,417,100.8,32.1,86.571,2393,5.749,490389,544836,446653,475582,502517,543685,607208,150029,572191,594809,54.7515,0.589,1.124,2,1,0,3,6,55,2
CH,6/9/2016,82.9,1.8838,5.8061,DJ LeMahieu,518934,502046,home_run,hit_into_play_score,,,,,7,DJ LeMahieu homers (4) on a line drive to left center field.   Jorge De La Rosa scores.,R,R,L,COL,PIT,X,null,line_drive,0,1,2016,0.482333333,0.321833333,-0.347,1.944,null,null,407822,1,4,Bot,48.38,43.07,,,455755,,160609_163739,-6.508,-120.466,-2.219,6.493,22.677,-30.843,3.53,1.63,411,100.8,25.868,82.298,1783,5.739,447197,502046,455755,444379,543281,501896,474568,516782,457705,570256,54.7608,0.726,1.28,2,1,0,3,6,41,2
FF,5/31/2016,95.8,-2.8048,5.9604,Joey Votto,458015,592351,home_run,hit_into_play_score,,,,,8,Joey Votto homers (9) on a fly ball to left field.,R,L,R,COL,CIN,X,null,fly_ball,1,1,2016,-1.079116667,0.9611,0.004,1.935,null,null,null,0,6,Top,33.31,67.23,,,547172,,160531_203115,8.915,-138.977,-6.426,-13.443,28.847,-21.626,3.38,1.64,389,100.7,38.738,96.431,2191,6.526,447641,592351,547172,518614,518934,571448,596115,467827,453568,471865,53.9741,0.243,0.464,2,1,0,3,5,47,3
CU,8/15/2016,71.9,1.6784,6.529,Wilson Ramos,467092,407822,home_run,hit_into_play_score,,,,,6,Wilson Ramos homers (19) on a fly ball to right center field.  ,R,R,L,COL,WSH,X,null,fly_ball,1,1,2016,-0.541933333,-0.5654,0.79,2.736,null,null,null,0,6,Top,209.13,52.22,,,460026,,160815_204025,-1.565,-104.733,1.271,-3.324,15.89,-38.097,3.48,1.52,387,100.7,27.423,70.939,2616,5.075,448634,407822,460026,572019,518934,571448,518614,621311,453568,471865,55.4256,0.724,1.307,2,1,0,3,6,48,3
FF,9/5/2016,92.1,1.3594,6.0068,Nick Hundley,460026,519043,home_run,hit_into_play_score,,,,,4,Nick Hundley homers (10) on a line drive to left center field.,R,R,L,COL,SF,X,null,line_drive,0,0,2016,0.98055,1.2062,-0.34,2.5,null,null,null,2,3,Bot,66.15,25.77,,,623143,,,-7.38,-133.82,-5.37,14.63,25.83,-19.23,3.48,1.56,410,100.7,23.375,91.839,2305,5.856,448920,519043,623143,474832,605412,456488,543063,434636,452655,452254,54.6442,0.685,1.077,2,1,0,3,6,24,1
FF,8/15/2017,96.8,2.4868,6.1896,Nolan Arenado,571448,656794,home_run,hit_into_play_score,,,,,5,Nolan Arenado homers (27) on a fly ball to center field.  ,R,R,L,COL,ATL,X,null,fly_ball,2,2,2017,0.8948,1.3349,0.2714,2.4114,null,null,null,2,1,Bot,123.73,25.05,,,452095,,170816_005355,-7.9272,-140.5366,-7.6136,13.5003,26.6497,-13.0124,3.2873,1.4094,410,100.7,30.455,97.319,2366,6.342,491873,656794,452095,518692,645277,408252,621020,542454,572669,455976,54.1579,0.654,1.228,2,1,0,3,6,6,5
FF,9/30/2017,95.7,-2.4096,6.3017,Yasiel Puig,624577,608566,home_run,hit_into_play_score,,,,,5,Yasiel Puig homers (28) on a fly ball to right center field.    Curtis Granderson scores.  ,R,R,R,COL,LAD,X,null,fly_ball,1,0,2017,-0.0557,1.4456,-0.215,2.4296,null,434158,null,0,5,Top,190.7,45.85,,,518960,,171001_014031,5.7759,-138.9409,-7.6158,-1.766,25.5875,-12.7688,3.4855,1.4749,382,100.7,28.878,94.311,2223,5.204,492506,608566,518960,448602,518934,571448,596115,435622,453568,471865,55.2958,0.685,1.279,2,1,0,3,6,34,2
FT,6/18/2017,89.6,2.2973,6.5924,Trevor Story,596115,621389,home_run,hit_into_play_score,,,,,4,Trevor Story homers (10) on a fly ball to left field.  ,R,R,L,COL,SF,X,null,fly_ball,1,1,2017,1.4054,1.3929,-0.6121,2.6046,null,null,null,0,7,Bot,35.45,45.67,,,457763,,170618_212414,-9.6906,-129.7764,-6.49,17.0282,23.0412,-16.0916,3.3514,1.4131,438,100.6,29.665,87.633,2150,4.971,491140,621389,457763,474832,605412,431094,543063,596103,452655,491676,55.5292,0.654,1.228,2,1,0,3,6,55,3
FT,4/13/2016,96.7,0.4414,6.1851,Nolan Arenado,571448,592612,home_run,hit_into_play_score,,,,,4,Nolan Arenado homers (4) on a fly ball to left field.   Charlie Blackmon scores.    Trevor Story scores.,R,R,L,COL,SF,X,null,fly_ball,3,1,2016,0.83025,1.1417,-0.64,2.44,null,453568,596115,1,8,Bot,12.64,69.68,,,623143,,160413_212434,-5.71,-140.52,-6.39,13.89,29.67,-18.87,3.44,1.63,410,100.6,34.532,96.712,2134,6.102,446994,592612,623143,474832,605412,622110,543063,434636,452655,452254,54.3986,0.46,0.887,2,1,0,3,5,73,5
,6/27/2016,97.9,-3.5719,5.6021,Devon Travis,581527,592351,home_run,hit_into_play_score,,,,,1,Devon Travis homers (5) on a line drive to center field.,R,R,R,COL,TOR,X,null,line_drive,1,1,2016,-0.4854,1.2499,-0.3418,2.8536,null,null,null,1,1,Top,123.85,13.56,,,460026,,,9.8798,-142.4023,-4.9111,-8.6622,28.1116,-14.0997,3.26,1.46,434,100.6,25.779,98.83,2282,6.52,448015,592351,460026,448602,518614,571448,542436,488681,453568,471865,53.9807,0.726,1.28,2,1,0,3,6,2,3
FC,7/23/2017,86.8,2.532,5.5702,Mark Reynolds,448602,453281,home_run,hit_into_play_score,,,,,3,Mark Reynolds homers (21) on a fly ball to right field.    Nolan Arenado scores.  ,R,R,L,COL,PIT,X,null,fly_ball,2,1,2017,0.5031,1.0271,0.5557,2.875,null,null,571448,1,6,Bot,222.9,56.5,,,465041,,170723_212438,-5.7695,-126.3036,-2.5004,6.3975,19.7586,-20.7258,3.3875,1.409,404,100.6,35.072,87.862,1813,6.442,491571,453281,465041,605137,543281,501896,621559,516782,457705,591741,54.0584,0.46,0.887,2,1,0,3,5,57,4
FF,6/12/2016,91,-1.3413,6.4693,Mark Reynolds,448602,534812,home_run,hit_into_play_score,,,,,3,Mark Reynolds homers (4) on a line drive to right field.,R,R,R,COL,SD,X,null,line_drive,0,0,2016,-0.123041667,1.445566667,0.391,2.977,null,null,null,0,7,Bot,210.15,66.97,,,519083,,160612_162610,3.639,-132.475,-5.638,0.092,24.708,-16.452,3.59,1.63,390,100.5,25.598,90.899,2046,5.802,447814,534812,519083,571976,506560,477165,493351,425834,445055,461314,54.6984,0.652,1.123,2,1,0,3,6,54,1
SL,7/9/2017,82.5,-1.8394,5.9157,Pat Valaika,642162,571476,home_run,hit_into_play_score,,,,,5,Pat Valaika homers (7) on a fly ball to left field.   Mark Reynolds scores.    Gerardo Parra scores.  ,R,R,R,COL,CWS,X,null,fly_ball,1,1,2017,0.5581,0.0747,-0.0313,2.4084,null,448602,467827,1,6,Bot,29.31,46.27,,,553882,,170709_205900,3.0459,-120.2655,-1.8071,5.1175,17.2128,-31.3239,3.0802,1.4314,428,100.5,29.867,83.877,2261,6.519,491422,571476,553882,547989,570560,453943,641313,466320,641553,541645,53.9813,0.589,1.092,2,1,0,3,6,44,3
FF,6/25/2016,92,-1.3324,5.4003,Tony Wolters,547172,571946,home_run,hit_into_play_score,,,,,11,Tony Wolters homers (1) on a fly ball to right center field.    Brandon Barnes scores.,R,L,R,COL,ARI,X,null,fly_ball,3,1,2016,-0.483483333,1.720766667,-0.007,3.462,488681,null,null,0,6,Bot,192.89,32.38,,,456078,,160625_161929,3.57,-134.011,-2.462,-4.618,29.536,-12.846,3.24,1.48,421,100.5,28.55,93.407,2254,6.87,447975,571946,456078,502671,516416,592273,605113,598284,456422,630111,53.6298,0.612,1.118,2,1,0,3,6,53,5
FF,8/18/2017,94.5,-2.9352,5.8196,Orlando Arcia,606115,608566,home_run,hit_into_play_score,,,,,7,Orlando Arcia homers (12) on a fly ball to center field.  ,R,R,R,COL,MIL,X,null,fly_ball,1,0,2017,-0.1798,1.3944,-0.411,1.8461,null,null,null,2,6,Top,136.61,20.26,,,518960,,170819_023718,6.807,-137.0589,-7.5427,-3.4486,24.8648,-13.8542,3.3878,1.4294,422,100.5,25.773,93.211,2239,5.308,491920,608566,518960,448602,518934,571448,596115,467827,453568,471865,55.1921,0.652,1.123,2,1,0,3,6,52,2
CH,9/4/2017,83.7,-1.6621,6.1027,Charlie Blackmon,453568,608717,home_run,hit_into_play_score,,,,,5,Charlie Blackmon homers (33) on a fly ball to center field.  ,R,L,R,COL,SF,X,null,fly_ball,2,0,2017,-0.2118,1.2752,0.1408,2.0419,null,null,null,0,3,Bot,174.78,18,,,460026,,170904_195750,4.5319,-121.5298,-5.4005,-2.9102,22.2133,-18.868,3.2567,1.3587,441,100.4,28.401,83.287,1576,5.979,492158,608717,460026,457763,605412,467055,543063,607776,452655,452254,54.5212,0.639,1.153,2,1,0,3,6,22,3
FC,6/25/2016,86.3,0.0661,7.0552,DJ LeMahieu,518934,518567,home_run,hit_into_play_score,,,,,1,DJ LeMahieu homers (5) on a line drive to center field.   Mark Reynolds scores.    Charlie Blackmon scores.,R,R,R,COL,ARI,X,null,line_drive,2,2,2016,0.476766667,1.207633333,-0.646,3.425,null,448602,453568,1,8,Bot,97.45,26.79,,,456078,,160625_173218,-3.623,-125.495,-4.687,7.108,20.157,-20.643,3.59,1.65,426,100.4,25.381,86.655,2012,5.95,447975,518567,456078,502671,516416,571875,605113,598284,456422,592273,54.5501,0.651,1.082,2,1,0,3,6,78,5
FF,7/8/2017,94,-0.4407,6.0012,Tim Anderson,641313,518813,home_run,hit_into_play_score,,,,,2,Tim Anderson homers (9) on a fly ball to center field.  ,R,R,R,COL,CWS,X,null,fly_ball,1,2,2017,0.0466,1.3655,-0.2624,2.4957,null,null,null,0,9,Top,137.98,18.4,,,547172,,170709_040625,0.3589,-136.77,-6.4035,0.519,25.3411,-14.0263,2.9532,1.1958,444,100.4,31.8,94.186,2379,6.044,491407,518813,547172,448602,506560,571448,596115,467827,453568,606132,54.456,0.519,0.981,2,1,0,3,6,69,4
FF,9/26/2017,95.6,-1.4883,6.0123,Trevor Story,596115,570632,home_run,hit_into_play_score,,,,,6,Trevor Story homers (23) on a fly ball to center field.   Nolan Arenado scores.    Mark Reynolds scores.  ,R,R,R,COL,MIA,X,null,fly_ball,3,2,2017,-1.0785,1.0301,0.7501,2.4003,null,571448,448602,2,1,Bot,198.5,46.73,,,592663,,170927_010106,8.1597,-138.6925,-6.1195,-15.3904,27.6717,-18.0249,3.3579,1.4197,397,100.4,24.373,94.889,2296,5.798,492451,570632,592663,571506,543829,605119,500743,542303,592885,519317,54.7027,0.638,1.023,2,1,0,3,6,9,9
FF,5/28/2016,92.8,-2.8225,5.8589,Buster Posey,457763,572750,home_run,hit_into_play_score,,,,,8,Buster Posey homers (6) on a fly ball to right center field.    Joe Panik scores.    Matt Duffy scores.,R,R,R,COL,SF,X,null,fly_ball,1,0,2016,-0.695016667,0.890866667,-0.275,1.721,null,605412,622110,1,1,Top,171.77,24.9,,,572863,,160528_141604,7.107,-134.938,-6.626,-7.652,23.096,-23.001,3.49,1.6,418,100.3,30.99,93.169,1998,5.941,447607,572750,572863,448602,542436,571448,596115,430605,453568,471865,54.5596,0.554,1.037,2,1,0,3,6,4,2
FF,9/5/2016,91.8,1.4155,6.0346,Carlos Gonzalez,471865,519043,home_run,hit_into_play_score,,,,,4,Carlos Gonzalez hits a grand slam (25) to right center field.   Chad Bettis scores.    Raimel Tapia scores.    Nolan Arenado scores.,R,L,L,COL,SF,X,null,fly_ball,1,1,2016,0.652116667,1.138833333,-0.59,2.88,518452,606132,571448,1,3,Bot,190.01,36.96,,,623143,,160905_150445,-7.28,-133.42,-4.33,10.26,25.03,-20.13,3.56,1.65,415,100.3,27.267,91.731,2322,5.904,448920,519043,623143,474832,605412,456488,543063,434636,452655,452254,54.5968,0.651,1.153,2,1,0,3,6,22,3
FF,5/31/2016,94.5,-1.668,5.3937,Charlie Blackmon,453568,500765,home_run,hit_into_play_score,,,,,2,Charlie Blackmon hits a grand slam (6) to right center field.   Daniel Descalso scores.    Tony Wolters scores.    Ryan Raburn scores.,R,L,R,COL,CIN,X,null,fly_ball,1,2,2016,-0.796608333,1.458466667,0.014,2.938,518614,547172,430605,0,7,Bot,190.8,31.5,,,571466,,160531_211253,5.312,-137.481,-3.226,-9.226,28.862,-15.207,3.46,1.53,406,100.3,31.817,94.931,2499,6.256,447641,500765,571466,458015,474443,553993,446359,594807,571740,457803,54.2443,0.519,0.981,2,1,0,3,6,65,4
FF,5/31/2016,91,-2.1008,5.8076,Nolan Arenado,571448,621209,home_run,hit_into_play_score,,,,,4,Nolan Arenado homers (15) on a line drive to left field.   DJ LeMahieu scores.,R,R,R,COL,CIN,X,null,line_drive,1,0,2016,-0.821658333,1.286466667,-0.374,2.481,null,518934,null,0,1,Bot,22.41,81.77,,,571466,,160531_185155,5.395,-132.423,-4.61,-8.911,25.976,-18.527,3.42,1.58,380,100.3,24.691,91.826,2135,6.443,447641,621209,571466,458015,457574,553993,446359,594807,571740,457803,54.0569,0.651,1.082,2,1,0,3,6,6,2
FT,6/20/2017,92.8,-4.4458,5.6566,Paul Goldschmidt,502671,493603,home_run,hit_into_play_score,,,,,3,Paul Goldschmidt homers (17) on a line drive to right field.  ,R,R,R,COL,ARI,X,null,line_drive,0,0,2017,-1.0572,0.5314,0.4359,3.0398,null,null,null,0,8,Top,214.1,60.82,,,547172,,170621_025337,14.8156,-134.5017,-2.1898,-15.4691,20.4809,-25.3425,3.3252,1.4472,391,100.3,28.901,94.015,2129,6.563,491156,493603,547172,448602,518934,571448,596115,435622,453568,471865,53.9376,0.612,1.118,2,1,0,3,6,56,1
